Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_adduction,LeftWrist_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_adduction,RightWrist_pronation,LeftDigit1MetaCarpal_position_x,LeftDigit1MetaCarpal_position_y,LeftDigit1MetaCarpal_position_z,LeftDigit1Carpometacarpal_flexion,LeftDigit1Carpometacarpal_ulnarDeviation,LeftDigit1Carpometacarpal_pronation,LeftDigit1ProximalPhalangx_position_x,LeftDigit1ProximalPhalangx_position_y,LeftDigit1ProximalPhalangx_position_z,LeftDigit1Metacarpophalangeal_flexion,LeftDigit1Metacarpophalangeal_ulnarDeviation,LeftDigit1Metacarpophalangeal_pronation,LeftDigit1DistalPhalanx_position_x,LeftDigit1DistalPhalanx_position_y,LeftDigit1DistalPhalanx_position_z,LeftDigit1Interphalangeal_flexion,LeftDigit1Interphalangeal_ulnarDeviation,LeftDigit1Interphalangeal_pronation,LeftDigit2MetaCarpal_position_x,LeftDigit2MetaCarpal_position_y,LeftDigit2MetaCarpal_position_z,LeftDigit2Carpometacarpal_flexion,LeftDigit2Carpometacarpal_ulnarDeviation,LeftDigit2Carpometacarpal_pronation,LeftDigit2ProximalPhalangx_position_x,LeftDigit2ProximalPhalangx_position_y,LeftDigit2ProximalPhalangx_position_z,LeftDigit2Metacarpophalangeal_flexion,LeftDigit2Metacarpophalangeal_ulnarDeviation,LeftDigit2Metacarpophalangeal_pronation,LeftDigit2IntermediatePhalanx_position_x,LeftDigit2IntermediatePhalanx_position_y,LeftDigit2IntermediatePhalanx_position_z,LeftDigit2ProximalInterphalangeal_flexion,LeftDigit2ProximalInterphalangeal_ulnarDeviation,LeftDigit2ProximalInterphalangeal_pronation,LeftDigit2DistalPhalanx_position_x,LeftDigit2DistalPhalanx_position_y,LeftDigit2DistalPhalanx_position_z,LeftDigit2DistalInterphalangeal_flexion,LeftDigit2DistalInterphalangeal_ulnarDeviation,LeftDigit2DistalInterphalangeal_pronation,LeftDigit3MetaCarpal_position_x,LeftDigit3MetaCarpal_position_y,LeftDigit3MetaCarpal_position_z,LeftDigit3Carpometacarpal_flexion,LeftDigit3Carpometacarpal_ulnarDeviation,LeftDigit3Carpometacarpal_pronation,LeftDigit3ProximalPhalangx_position_x,LeftDigit3ProximalPhalangx_position_y,LeftDigit3ProximalPhalangx_position_z,LeftDigit3Metacarpophalangeal_flexion,LeftDigit3Metacarpophalangeal_ulnarDeviation,LeftDigit3Metacarpophalangeal_pronation,LeftDigit3IntermediatePhalanx_position_x,LeftDigit3IntermediatePhalanx_position_y,LeftDigit3IntermediatePhalanx_position_z,LeftDigit3ProximalInterphalangeal_flexion,LeftDigit3ProximalInterphalangeal_ulnarDeviation,LeftDigit3ProximalInterphalangeal_pronation,LeftDigit3DistalPhalanx_position_x,LeftDigit3DistalPhalanx_position_y,LeftDigit3DistalPhalanx_position_z,LeftDigit3DistalInterphalangeal_flexion,LeftDigit3DistalInterphalangeal_ulnarDeviation,LeftDigit3DistalInterphalangeal_pronation,LeftDigit4MetaCarpal_position_x,LeftDigit4MetaCarpal_position_y,LeftDigit4MetaCarpal_position_z,LeftDigit4Carpometacarpal_flexion,LeftDigit4Carpometacarpal_ulnarDeviation,LeftDigit4Carpometacarpal_pronation,LeftDigit4ProximalPhalangx_position_x,LeftDigit4ProximalPhalangx_position_y,LeftDigit4ProximalPhalangx_position_z,LeftDigit4Metacarpophalangeal_flexion,LeftDigit4Metacarpophalangeal_ulnarDeviation,LeftDigit4Metacarpophalangeal_pronation,LeftDigit4IntermediatePhalanx_position_x,LeftDigit4IntermediatePhalanx_position_y,LeftDigit4IntermediatePhalanx_position_z,LeftDigit4ProximalInterphalangeal_flexion,LeftDigit4ProximalInterphalangeal_ulnarDeviation,LeftDigit4ProximalInterphalangeal_pronation,LeftDigit4DistalPhalanx_position_x,LeftDigit4DistalPhalanx_position_y,LeftDigit4DistalPhalanx_position_z,LeftDigit4DistalInterphalangeal_flexion,LeftDigit4DistalInterphalangeal_ulnarDeviation,LeftDigit4DistalInterphalangeal_pronation,LeftDigit5MetaCarpal_position_x,LeftDigit5MetaCarpal_position_y,LeftDigit5MetaCarpal_position_z,LeftDigit5Carpometacarpal_flexion,LeftDigit5Carpometacarpal_ulnarDeviation,LeftDigit5Carpometacarpal_pronation,LeftDigit5ProximalPhalangx_position_x,LeftDigit5ProximalPhalangx_position_y,LeftDigit5ProximalPhalangx_position_z,LeftDigit5Metacarpophalangeal_flexion,LeftDigit5Metacarpophalangeal_ulnarDeviation,LeftDigit5Metacarpophalangeal_pronation,LeftDigit5IntermediatePhalanx_position_x,LeftDigit5IntermediatePhalanx_position_y,LeftDigit5IntermediatePhalanx_position_z,LeftDigit5ProximalInterphalangeal_flexion,LeftDigit5ProximalInterphalangeal_ulnarDeviation,LeftDigit5ProximalInterphalangeal_pronation,LeftDigit5DistalPhalanx_position_x,LeftDigit5DistalPhalanx_position_y,LeftDigit5DistalPhalanx_position_z,LeftDigit5DistalInterphalangeal_flexion,LeftDigit5DistalInterphalangeal_ulnarDeviation,LeftDigit5DistalInterphalangeal_pronation,RightDigit1MetaCarpal_position_x,RightDigit1MetaCarpal_position_y,RightDigit1MetaCarpal_position_z,RightDigit1Carpometacarpal_flexion,RightDigit1Carpometacarpal_ulnarDeviation,RightDigit1Carpometacarpal_pronation,RightDigit1ProximalPhalangx_position_x,RightDigit1ProximalPhalangx_position_y,RightDigit1ProximalPhalangx_position_z,RightDigit1Metacarpophalangeal_flexion,RightDigit1Metacarpophalangeal_ulnarDeviation,RightDigit1Metacarpophalangeal_pronation,RightDigit1DistalPhalanx_position_x,RightDigit1DistalPhalanx_position_y,RightDigit1DistalPhalanx_position_z,RightDigit1Interphalangeal_flexion,RightDigit1Interphalangeal_ulnarDeviation,RightDigit1Interphalangeal_pronation,RightDigit2MetaCarpal_position_x,RightDigit2MetaCarpal_position_y,RightDigit2MetaCarpal_position_z,RightDigit2Carpometacarpal_flexion,RightDigit2Carpometacarpal_ulnarDeviation,RightDigit2Carpometacarpal_pronation,RightDigit2ProximalPhalangx_position_x,RightDigit2ProximalPhalangx_position_y,RightDigit2ProximalPhalangx_position_z,RightDigit2Metacarpophalangeal_flexion,RightDigit2Metacarpophalangeal_ulnarDeviation,RightDigit2Metacarpophalangeal_pronation,RightDigit2IntermediatePhalanx_position_x,RightDigit2IntermediatePhalanx_position_y,RightDigit2IntermediatePhalanx_position_z,RightDigit2ProximalInterphalangeal_flexion,RightDigit2ProximalInterphalangeal_ulnarDeviation,RightDigit2ProximalInterphalangeal_pronation,RightDigit2DistalPhalanx_position_x,RightDigit2DistalPhalanx_position_y,RightDigit2DistalPhalanx_position_z,RightDigit2DistalInterphalangeal_flexion,RightDigit2DistalInterphalangeal_ulnarDeviation,RightDigit2DistalInterphalangeal_pronation,RightDigit3MetaCarpal_position_x,RightDigit3MetaCarpal_position_y,RightDigit3MetaCarpal_position_z,RightDigit3Carpometacarpal_flexion,RightDigit3Carpometacarpal_ulnarDeviation,RightDigit3Carpometacarpal_pronation,RightDigit3ProximalPhalangx_position_x,RightDigit3ProximalPhalangx_position_y,RightDigit3ProximalPhalangx_position_z,RightDigit3Metacarpophalangeal_flexion,RightDigit3Metacarpophalangeal_ulnarDeviation,RightDigit3Metacarpophalangeal_pronation,RightDigit3IntermediatePhalanx_position_x,RightDigit3IntermediatePhalanx_position_y,RightDigit3IntermediatePhalanx_position_z,RightDigit3ProximalInterphalangeal_flexion,RightDigit3ProximalInterphalangeal_ulnarDeviation,RightDigit3ProximalInterphalangeal_pronation,RightDigit3DistalPhalanx_position_x,RightDigit3DistalPhalanx_position_y,RightDigit3DistalPhalanx_position_z,RightDigit3DistalInterphalangeal_flexion,RightDigit3DistalInterphalangeal_ulnarDeviation,RightDigit3DistalInterphalangeal_pronation,RightDigit4MetaCarpal_position_x,RightDigit4MetaCarpal_position_y,RightDigit4MetaCarpal_position_z,RightDigit4Carpometacarpal_flexion,RightDigit4Carpometacarpal_ulnarDeviation,RightDigit4Carpometacarpal_pronation,RightDigit4ProximalPhalangx_position_x,RightDigit4ProximalPhalangx_position_y,RightDigit4ProximalPhalangx_position_z,RightDigit4Metacarpophalangeal_flexion,RightDigit4Metacarpophalangeal_ulnarDeviation,RightDigit4Metacarpophalangeal_pronation,RightDigit4IntermediatePhalanx_position_x,RightDigit4IntermediatePhalanx_position_y,RightDigit4IntermediatePhalanx_position_z,RightDigit4ProximalInterphalangeal_flexion,RightDigit4ProximalInterphalangeal_ulnarDeviation,RightDigit4ProximalInterphalangeal_pronation,RightDigit4DistalPhalanx_position_x,RightDigit4DistalPhalanx_position_y,RightDigit4DistalPhalanx_position_z,RightDigit4DistalInterphalangeal_flexion,RightDigit4DistalInterphalangeal_ulnarDeviation,RightDigit4DistalInterphalangeal_pronation,RightDigit5MetaCarpal_position_x,RightDigit5MetaCarpal_position_y,RightDigit5MetaCarpal_position_z,RightDigit5Carpometacarpal_flexion,RightDigit5Carpometacarpal_ulnarDeviation,RightDigit5Carpometacarpal_pronation,RightDigit5ProximalPhalangx_position_x,RightDigit5ProximalPhalangx_position_y,RightDigit5ProximalPhalangx_position_z,RightDigit5Metacarpophalangeal_flexion,RightDigit5Metacarpophalangeal_ulnarDeviation,RightDigit5Metacarpophalangeal_pronation,RightDigit5IntermediatePhalanx_position_x,RightDigit5IntermediatePhalanx_position_y,RightDigit5IntermediatePhalanx_position_z,RightDigit5ProximalInterphalangeal_flexion,RightDigit5ProximalInterphalangeal_ulnarDeviation,RightDigit5ProximalInterphalangeal_pronation,RightDigit5DistalPhalanx_position_x,RightDigit5DistalPhalanx_position_y,RightDigit5DistalPhalanx_position_z,RightDigit5DistalInterphalangeal_flexion,RightDigit5DistalInterphalangeal_ulnarDeviation,RightDigit5DistalInterphalangeal_pronation,Phase
0,0.5603757,0.9281999,-1.137717,2.478045,1.719858,1.284966,0.552697,1.287093,-1.183227,-0.953881,0.1856918,2.219644,0.5517456,1.596034,-1.179186,-1.161969,-0.08435243,2.602786,0.4803472,0.9258769,-1.135819,-0.1519511,1.203198,-3.477839,0.4841756,0.4991356,-1.118281,9.80576,0.03222952,-0.1594904,0.4810416,0.07461339,-1.173481,7.907059,0.2871508,-8.713681,0.6404042,0.930523,-1.139615,-1.367449,-2.202127,-0.9287274,0.6365812,0.5035092,-1.130959,6.241333,-0.02128517,0,0.6329094,0.07709941,-1.168869,4.818125,-0.6592723,-7.867539,0.4834789,1.409476,-1.159573,-17.96818,-1.957813,2.342345,0.3554861,1.405117,-1.19575,-12.80508,16.01865,-54.73026,0.3218389,1.149272,-1.197128,9.917226,-6.314886E-05,-22.99686,0.6225843,1.410017,-1.164957,-16.92816,0.03907847,1.313135,0.7482993,1.411241,-1.208593,-5.570563,10.25003,-36.66064,0.7868725,1.156226,-1.216959,7.614246,-0.0001137028,-10.76141,0.3164131,0.8674689,-1.16106,2.682996,-8.859223,0.2074791,0.817624,0.875002,-1.190308,7.069022,-10.78266,0.6679325,0.3270611,0.8549019,-1.130545,44.7209,-15.20606,91.09911,0.3576059,0.8312873,-1.122195,12.60505,37.32927,-7.72225,0.363676,0.80299,-1.114362,6.662943,-7.469319E-06,0,0.3239899,0.8462987,-1.139899,0,-14.88062,1.250075,0.3319367,0.7988971,-1.113277,28.86094,23.63493,-7.140921,0.3510963,0.7576002,-1.116904,24.00779,-2.37276E-05,0,0.3711845,0.7391222,-1.123572,16.01824,-2.119078E-05,0,0.3209627,0.8423072,-1.149275,0,8.927802E-07,0,0.3247791,0.7907363,-1.135491,25.74489,13.74062,-1.780812,0.3432707,0.7480247,-1.14114,27.27622,5.246745E-06,0,0.3660062,0.7288035,-1.149501,18.20332,8.578679E-06,0,0.3177329,0.8396325,-1.159335,3.069309,14.87364,-2.900768,0.3199089,0.7884271,-1.159469,22.81027,0.05580885,-1.168854,0.3379513,0.7488024,-1.164168,27.40545,1.967041E-05,0,0.35967,0.7316501,-1.169801,18.28972,1.506137E-05,0,0.3147865,0.8395807,-1.168594,7.703139,29.67834,-7.043752,0.3160542,0.7933007,-1.181464,22.7672,-3.606628,-8.75901,0.3307338,0.7625353,-1.19114,20.52273,0.00013947,0,0.3464584,0.7476909,-1.196477,13.68997,0.0001009313,0,0.8118053,0.8623332,-1.158557,37.2712,-13.56949,80.04819,0.7862819,0.8353,-1.14521,14.88759,32.76353,-8.186932,0.7818053,0.8059358,-1.141132,8.319918,-2.837637E-05,0,0.8132762,0.8537638,-1.168322,0,-14.88069,1.249918,0.8091685,0.8062634,-1.141015,20.78103,28.10759,3.62531,0.7954978,0.7627342,-1.14301,22.93472,-5.534232E-05,0.01978234,0.7781994,0.7412677,-1.148431,15.30118,-3.779846E-05,0,0.8147458,0.8498061,-1.178078,0,-7.231539E-06,0,0.8126488,0.798183,-1.164121,22.38825,16.50247,-1.311495,0.7960026,0.754576,-1.168534,27.75502,5.832268E-05,0,0.7732536,0.7344114,-1.174204,18.52355,4.294877E-05,0,0.8163209,0.8471678,-1.188535,3.069309,14.87368,-2.900768,0.8136501,0.7959857,-1.188579,16.93561,4.120154,-9.035724,0.7992008,0.7549024,-1.193172,26.58811,1.962055E-05,0,0.7789359,0.7353357,-1.1952,17.74318,1.211932E-05,0,0.8177678,0.8471496,-1.198143,7.703191,29.67843,-7.04378,0.8140311,0.800967,-1.210881,18.32257,-9.285059,-20.0453,0.800026,0.7686657,-1.214896,22.32038,1.143185E-05,0,0.784513,0.7526992,-1.214179,14.89073,9.05218E-06,0,start
33,0.5607662,0.9278459,-1.137774,2.546836,1.727713,1.277022,0.5531591,1.286686,-1.183611,-0.9234449,0.1482092,2.341593,0.552474,1.595629,-1.179735,-1.160284,-0.1549949,2.530258,0.4807377,0.9255137,-1.135884,0.07401875,1.217581,-3.438434,0.4845558,0.4988693,-1.116127,10.3959,0.0330125,-0.1545051,0.4811108,0.07463521,-1.173481,8.188778,0.2908013,-8.602543,0.6407946,0.9301781,-1.139665,-1.438311,-2.178264,-0.9270402,0.6371972,0.5031618,-1.131031,6.203871,-0.02303863,0,0.633742,0.07672757,-1.168684,4.809172,-0.6122317,-7.92781,0.4840675,1.409124,-1.159876,-17.97477,-1.959956,2.377593,0.3559992,1.40482,-1.19579,-13.30708,16.45832,-55.62551,0.3219916,1.149021,-1.196815,10.049,-7.402439E-05,-22.09751,0.6231614,1.409576,-1.165558,-16.94671,0.008799382,1.266868,0.7487694,1.410629,-1.209505,-5.58781,10.25116,-36.30558,0.7870342,1.155583,-1.21832,7.641646,-0.0001084088,-10.00256,0.3172823,0.8672431,-1.160453,2.118402,-8.772282,0.1607126,0.8177142,0.8743258,-1.191934,7.399531,-10.06821,0.652221,0.328762,0.8546119,-1.130268,44.76548,-15.28526,91.12019,0.3593147,0.8307092,-1.122814,12.99396,37.36552,-7.972206,0.3652749,0.8023214,-1.115228,6.863928,-2.506442E-05,0,0.3252943,0.846027,-1.1395,0,-14.88063,1.250075,0.3335537,0.7985871,-1.113041,28.78896,23.62072,-7.154945,0.3520834,0.7570489,-1.117152,24.32059,1.943381E-05,0,0.3718135,0.7384226,-1.124447,16.22729,9.914583E-06,0,0.3219222,0.8420529,-1.148765,0,-3.543482E-06,0,0.3255937,0.7904674,-1.134996,25.76799,13.72201,-1.795369,0.3434297,0.7475451,-1.141135,27.49905,1.220357E-05,0,0.3657443,0.7281535,-1.150206,18.35233,8.200263E-06,0,0.3183406,0.8393967,-1.15871,3.069245,14.87364,-2.900633,0.3199296,0.7881696,-1.1588,22.82657,0.01346966,-1.251483,0.3373812,0.7483382,-1.16396,27.86361,1.885594E-05,0,0.3588599,0.7311137,-1.170254,18.59618,2.98986E-07,0,0.3150978,0.8393613,-1.167869,7.703139,29.67835,-7.04378,0.3154258,0.7930462,-1.18067,22.823,-3.554818,-8.717852,0.3294594,0.762119,-1.19078,20.81345,-3.848842E-05,0,0.3449259,0.7471839,-1.196596,13.88413,-3.685497E-05,0,0.8116945,0.8612178,-1.1604,37.27889,-13.50481,79.92411,0.7860003,0.834076,-1.147613,14.68659,32.81204,-8.083374,0.7814019,0.8046747,-1.14396,8.203725,-2.815893E-05,0,0.8131797,0.8527861,-1.170282,0,-14.88068,1.249918,0.8087599,0.8049087,-1.143692,20.95708,28.0956,3.565681,0.7948198,0.7615048,-1.14642,22.79711,-3.675908E-05,0,0.7774584,0.7401927,-1.152234,15.20925,-2.771313E-05,0,0.8146813,0.8489655,-1.180088,0,-5.414737E-06,0,0.8123205,0.7971528,-1.166897,22.5186,16.50043,-1.343046,0.7954378,0.753718,-1.172048,27.66311,0.0002195174,0,0.7726289,0.7337402,-1.178124,18.46207,0.000146867,0,0.8162966,0.8464739,-1.190574,3.069181,14.87368,-2.900768,0.8134312,0.7953086,-1.191379,16.89332,4.126359,-9.060611,0.7988786,0.7543423,-1.196642,26.66101,-5.804277E-06,0,0.778539,0.7348958,-1.199043,17.79189,-7.399474E-06,0,0.8177896,0.8465903,-1.200175,7.703139,29.67843,-7.04378,0.8139385,0.8006133,-1.213604,18.12611,-9.227936,-20.1521,0.7999411,0.7683855,-1.218194,22.55208,9.142521E-06,0,0.784361,0.752474,-1.217766,15.04554,9.97898E-07,0,start
67,0.5610811,0.9267091,-1.137668,2.620474,1.736079,1.267949,0.5535429,1.28549,-1.18403,-0.8247196,0.1113752,2.479466,0.5531411,1.594439,-1.180561,-1.024884,-0.2431893,2.439356,0.4810527,0.9243671,-1.135787,0.6977351,1.207183,-3.373652,0.4851117,0.4979953,-1.110868,11.80691,0.03608154,-0.1594904,0.4811537,0.07451355,-1.173506,8.895431,0.3096879,-8.461833,0.6411095,0.9290512,-1.139549,-2.0488,-2.021695,-0.9733753,0.6386381,0.5019644,-1.134941,5.607312,-0.02145552,0,0.6363717,0.07548529,-1.172175,4.78868,-0.4195964,-8.020348,0.4845828,1.408011,-1.16034,-17.97476,-1.926726,2.37784,0.3564229,1.4038,-1.195937,-14.0487,17.05502,-57.02269,0.3222105,1.148027,-1.196506,10.18995,-7.328319E-05,-23.73787,0.6236628,1.408368,-1.166358,-16.98816,-0.06182402,1.163988,0.7491331,1.409107,-1.210703,-5.531764,10.21956,-35.53448,0.786893,1.153999,-1.219922,7.669768,-0.000111118,-9.290454,0.3187746,0.866242,-1.160054,1.772882,-8.665105,0.132704,0.8175763,0.8727309,-1.193661,7.191511,-10.20844,0.6428534,0.3301814,0.8536089,-1.129842,44.76605,-15.32383,91.15967,0.3606872,0.8296748,-1.122299,13.19262,37.30207,-8.085172,0.3665995,0.801268,-1.114747,6.974121,-1.312809E-05,0,0.3267166,0.8450245,-1.139076,0,-14.88064,1.249918,0.3348556,0.7975859,-1.112578,28.7871,23.61501,-7.155165,0.3533294,0.756017,-1.11663,24.3413,-4.334193E-05,0,0.3730502,0.7373638,-1.123881,16.24113,-3.216401E-05,0,0.3233548,0.8410509,-1.148345,0,-4.868705E-06,0,0.3269219,0.789467,-1.134543,25.87593,13.71785,-1.880344,0.3447738,0.7465482,-1.140659,27.29262,-1.063869E-05,0,0.3670495,0.7270753,-1.149652,18.21427,-1.333856E-05,0,0.3197866,0.8383949,-1.158294,3.069245,14.87364,-2.900701,0.3212963,0.7871655,-1.158355,22.95713,0.01354553,-1.23733,0.3387817,0.7473457,-1.163491,27.8035,1.272484E-05,0,0.3602639,0.7301121,-1.169749,18.55596,6.144485E-06,0,0.31656,0.8383598,-1.16746,7.703165,29.67834,-7.043752,0.3168387,0.7920374,-1.180236,22.90566,-3.538061,-8.701546,0.3308849,0.7611079,-1.190321,20.78156,0.0002546901,0,0.3463503,0.7461617,-1.196111,13.86283,0.0001721104,0,0.8117418,0.8596991,-1.16206,37.27898,-13.49072,79.90891,0.7861844,0.832519,-1.149082,14.67485,32.80976,-8.076255,0.7816845,0.8031154,-1.145327,8.197429,-8.068823E-06,0,0.8132043,0.8512424,-1.171924,0,-14.88066,1.249918,0.8090445,0.8034314,-1.145173,21.02693,28.09411,3.489193,0.79517,0.7599957,-1.147724,22.7418,-4.641983E-05,0,0.7778356,0.7386205,-1.153385,15.17229,-3.362807E-05,0,0.8146706,0.8473972,-1.181726,0,1.478206E-06,0,0.8125181,0.7956172,-1.168372,22.56308,16.50796,-1.391423,0.7957042,0.7521333,-1.17333,27.64742,0.0001215621,0,0.7729132,0.7320845,-1.179237,18.45158,8.82216E-05,0,0.8162437,0.8448793,-1.192212,3.069245,14.87368,-2.900701,0.813519,0.793704,-1.192853,16.89682,4.132236,-9.097857,0.7990556,0.7526828,-1.197932,26.64923,1.566757E-05,0,0.7787632,0.7331684,-1.200176,17.78402,3.615158E-06,0,0.8176913,0.8449716,-1.20182,7.703139,29.67841,-7.04378,0.813907,0.7989445,-1.215096,18.08551,-9.21825,-20.18702,0.8000021,0.7666551,-1.219533,22.59017,-5.072985E-06,0,0.7844717,0.750699,-1.218979,15.07099,-3.078143E-06,0,start
100,0.5611686,0.9260335,-1.137467,2.656823,1.708581,1.311644,0.5537863,1.284785,-1.184334,-0.6827098,0.07845151,2.618606,0.5536171,1.593741,-1.18137,-0.747558,-0.2943121,2.360491,0.4811404,0.9237339,-1.135525,1.070275,1.160059,-3.326372,0.4854121,0.4975527,-1.107567,12.67014,0.03880559,-0.1643245,0.4811447,0.07458106,-1.173542,9.349036,0.3466236,-8.389722,0.6411968,0.9283331,-1.139409,-3.233859,-1.687635,-1.047732,0.6407848,0.5012333,-1.143405,4.428857,-0.02154574,-0.02797646,0.6406243,0.07473251,-1.180458,4.790234,-0.1058166,-8.084905,0.4849503,1.407402,-1.16078,-17.96088,-1.883147,2.337829,0.3566899,1.403273,-1.196023,-14.77883,17.56471,-58.44606,0.3227057,1.147469,-1.196253,10.26684,-6.287909E-05,-25.31163,0.6240155,1.407668,-1.167137,-17.03824,-0.07460939,1.065143,0.7493386,1.4082,-1.2119,-5.541391,10.20274,-35.38857,0.7866768,1.153033,-1.221179,7.664341,-0.0001129373,-9.275826,0.3208189,0.8656266,-1.160137,1.436813,-8.628146,0.1083524,0.8171175,0.8717353,-1.194947,7.066774,-10.32344,0.6385778,0.3322194,0.8529939,-1.129922,44.75697,-15.36265,91.1882,0.3627186,0.8290615,-1.122347,13.37496,37.16534,-8.174187,0.3686663,0.8006449,-1.114859,7.082912,-1.396283E-05,0,0.3287538,0.8444094,-1.139155,0,-14.88062,1.249918,0.3368791,0.7969716,-1.112652,28.78534,23.60809,-7.158865,0.3553461,0.7553985,-1.116692,24.38333,-7.46459E-05,0,0.3750768,0.7367556,-1.123943,16.26922,-6.263814E-05,0,0.3253921,0.8404356,-1.148424,0,7.48528E-07,0,0.3289462,0.7888522,-1.134617,25.9135,13.71388,-1.856778,0.3468151,0.745941,-1.140736,27.36554,-3.19362E-06,0,0.3691182,0.7265079,-1.149747,18.26305,-2.10359E-06,0,0.3218245,0.8377795,-1.158374,3.069245,14.87364,-2.900768,0.3233228,0.7865496,-1.15843,23.14503,-0.006571436,-1.275335,0.3409289,0.7467855,-1.163584,27.63709,5.479666E-06,0,0.3624187,0.729555,-1.169824,18.44467,8.31998E-07,0,0.3185989,0.8377441,-1.16754,7.703139,29.67834,-7.043752,0.3188688,0.7914205,-1.180311,23.01755,-3.541929,-8.706578,0.3329711,0.7605171,-1.190398,20.65987,0.0001627302,0,0.3484305,0.7455648,-1.196189,13.78154,0.0001076144,0,0.8114753,0.8587889,-1.163276,37.27917,-13.47952,79.90204,0.7860076,0.8316301,-1.150079,14.66864,32.81949,-8.074797,0.781549,0.8022336,-1.146219,8.193045,-6.596982E-06,0,0.8128839,0.8503054,-1.173125,0,-14.88067,1.249918,0.8089045,0.8025673,-1.146217,21.06212,28.08717,3.463398,0.7950122,0.7591261,-1.148568,22.76879,-5.91869E-06,0,0.7776334,0.7377457,-1.154071,15.19033,-1.358804E-07,0,0.8142943,0.8464336,-1.182925,0,-5.852224E-07,0,0.8122452,0.7946901,-1.169414,22.60286,16.51181,-1.437766,0.7953961,0.7511964,-1.174162,27.66426,0.0002947072,0,0.7725601,0.7311431,-1.179877,18.46285,0.0002024531,0,0.8158068,0.8438872,-1.193413,3.069245,14.87368,-2.900768,0.813103,0.7927091,-1.193895,16.84937,4.128922,-9.108605,0.7986631,0.7516546,-1.198769,26.7998,-3.668754E-06,0,0.7783316,0.7321603,-1.200825,17.88469,-1.843126E-05,0,0.8171978,0.8439534,-1.20303,7.703165,29.67841,-7.043752,0.8133575,0.7978877,-1.216155,18.03878,-9.22325,-20.23456,0.7994684,0.765568,-1.220417,22.65935,-1.27281E-05,0,0.7839462,0.74961,-1.219711,15.1172,-7.34079E-06,0,start
